Date,Price,CVol,% Change,Open,Low,High,NAV,Total Return (Gross),% Return,Cumulative Return %
12/24/25,91.33,5073527,0.03,91.33,91.32,91.33,91.33,116.84,0.03,27.53
12/23/25,91.30,7111246,,91.31,91.30,91.31,91.31,116.80,,27.49
12/22/25,91.30,11026870,,91.30,91.30,91.31,91.30,116.80,,27.49
12/19/25,91.30,7581829,0.03,91.29,91.29,91.30,91.29,116.80,0.03,27.49
12/18/25,91.27,10277300,-0.38,91.27,91.26,91.27,91.27,116.77,0.02,27.45
12/17/25,91.62,9641151,0.01,91.62,91.62,91.63,91.62,116.75,0.01,27.42
12/16/25,91.61,7212176,0.01,91.61,91.61,91.62,91.61,116.73,0.01,27.41
12/15/25,91.60,6058074,,91.60,91.60,91.61,91.60,116.72,,27.40
12/12/25,91.60,6040672,0.04,91.60,91.59,91.60,91.59,116.72,0.04,27.40
12/11/25,91.56,7144470,0.01,91.56,91.56,91.57,91.57,116.67,0.01,27.34
12/10/25,91.55,6974239,,91.55,91.55,91.56,91.56,116.66,,27.33
12/09/25,91.55,9285593,0.02,91.55,91.54,91.55,91.54,116.66,0.02,27.33
12/08/25,91.53,7578991,0.01,91.53,91.53,91.54,91.53,116.63,0.01,27.30
12/05/25,91.52,7308351,0.02,91.53,91.52,91.53,91.53,116.62,0.02,27.29
12/04/25,91.50,7236673,0.01,91.50,91.50,91.51,91.50,116.59,0.01,27.26
12/03/25,91.49,6530873,0.01,91.48,91.48,91.49,91.49,116.58,0.01,27.24
12/02/25,91.48,7403391,0.03,91.47,91.46,91.48,91.47,116.57,0.03,27.23
12/01/25,91.45,16856810,-0.29,91.46,91.45,91.46,91.46,116.53,0.01,27.19
11/28/25,91.72,10775170,0.03,91.72,91.72,91.73,91.72,116.52,0.03,27.17
11/26/25,91.69,6749472,0.01,91.70,91.69,91.70,91.69,116.48,0.01,27.13
11/25/25,91.68,8992406,0.02,91.68,91.67,91.68,91.68,116.46,0.02,27.12
11/24/25,91.66,7347137,,91.66,91.66,91.67,91.67,116.44,,27.09
11/21/25,91.66,9431841,0.02,91.66,91.66,91.66,91.66,116.44,0.02,27.09
11/20/25,91.64,10933880,0.02,91.63,91.62,91.64,91.63,116.41,0.02,27.06
11/19/25,91.62,6206233,,91.63,91.62,91.63,91.62,116.39,,27.03
11/18/25,91.62,9642597,0.02,91.62,91.61,91.62,91.61,116.39,0.02,27.03
11/17/25,91.60,9766975,,91.60,91.60,91.61,91.60,116.36,,27.01
11/14/25,91.60,10192250,0.04,91.60,91.59,91.60,91.59,116.36,0.04,27.01
11/13/25,91.56,6625925,0.01,91.56,91.56,91.57,91.56,116.31,0.01,26.95
